CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
0115866046,01-213,GUATEMALA,VILLA NUEVA,COLEGIO CAMPO ALTO,"1 AV. 2-61 ZONA 7, RESIDENCIALES COLINAS DE MONTE MARIA",55742521,MARTHA SUSANA ROBLES CHAVEZ,JOSUƓEMANUEL CHVEZ ANTONIO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115867346,01-411,GUATEMALA,VILLA NUEVA,COLEGIO PRIVADO RENACIMIENTO,6A. C. 11-49 ZONA 3,66292082,JUAN ENRIQUE MARTINEZ SOLANO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
0115867646,01-413,GUATEMALA,VILLA NUEVA,COLEGIO PRIVADO RENACIMIENTO,6A. C. 11-49 ZONA 3 ALDEA BARCENAS,6292082 6293622,AMARILIS RIVAS MEJIA DE DIAZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115873246,01-406,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO 'MISNA',"3A. AVAENIDA 52-04 ZONA 12, VILLA LOBOS II",24797359,MIGUEL ALVARO RODRIGUEZ PORTILLO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115875146,01-215,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'EL SANTUARIO',13 AV. 7-39 ZONA 1,66312672,DORA BEATRIZ BARRIOS CRUZ,NO CONOCIDO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
0115876846,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO GUATEMALA II,4TA. AV. 4-34 ZONA 1,66269824,HAROLDO ENRIQUE NAVAS PAZ,WENDY MAŔ BURGOS ARTEAGA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
0115886846,01-413,GUATEMALA,VILLA NUEVA,CENTRO DE ESTUDIOS MERCADOLOGICOS Y PUBLICITARIOS CEMP,4A. C. 9-20 ZONA 1,53907968,AMARILIS RIVAS MEJIA DE DIAZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115892746,01-411,GUATEMALA,VILLA NUEVA,LICEO EDUCATIVO LA ASUNCION,6A. AV. 3-54 ZONA 1,66311815,JUAN ENRIQUE MARTINEZ SOLANO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
0115893046,01-206,GUATEMALA,VILLA NUEVA,COLEGIO CAMPOS VERDES,"19 C. 11-85 ZONA 5, RESIDENCIALES FUENTES DEL VALLE II",22234545,INGRID ELIZABETH PEС TRUJILLO,KATHIA ARACELY PEС OVALLE,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115895146,01-411,GUATEMALA,VILLA NUEVA,LICEO GALES,"1A. C. 15-73, ZONA 3, COLONIA SANTA ISABEL II",40165401,JUAN ENRIQUE MARTINEZ SOLANO,FRANCISCA BASILIA CHACON VILLAGRAN DE PEREZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115895846,01-215,GUATEMALA,VILLA NUEVA,LICEO TECNICO INDUSTRIAL 'MAYA TIKAL',4A. C. 9-20 ZONA 1,"66593584, 53062816",DORA BEATRIZ BARRIOS CRUZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115895946,01-212,GUATEMALA,VILLA NUEVA,LICEO TECNICO INDUSTRIAL MAYA TIKAL,3A. C. 9-50 ZONA 1,66368309,HAROLDO ENRIQUE NAVAS PAZ,GABRIELA MICHAEL BARILLAS CALDERӍ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
0115896846,01-406,GUATEMALA,VILLA NUEVA,LICEO EVANGELICO ROCA DE LOS SIGLOS,"6A. AV. 7-81, COLONIA MEXQUITAL",24771178,MIGUEL ALVARO RODRIGUEZ PORTILLO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
0115896946,01-408,GUATEMALA,VILLA NUEVA,LICEO EVANGELICO ROCA DE LOS SIGLOS,"6A. AV. 7-81, COLONIA MEXQUITAL",24771178,MANUEL MARIA CANO CASTRO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115897046,01-408,GUATEMALA,VILLA NUEVA,LICEO EVANGELICO ROCA DE LOS SIGLOS,"6A. AV. 7-81, COLONIA MEXQUITAL",24774478,MANUEL MARIA CANO CASTRO,NO CONOCIDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115900846,01-411,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO MARTA-MARIA,3A. C. 9-98 ZONA 1,66310065,JUAN ENRIQUE MARTINEZ SOLANO,ARELIS YOJANA GODINEZ MENDEZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115907446,01-213,GUATEMALA,VILLA NUEVA,COLEGIO LUIS REY,9A. C. 17-48 ZONA 6 PLANES DEL FRUTAL,6659606366357276,MARTHA SUSANA ROBLES CHAVEZ,MARIA DEL ROSARIO LOPEZ ESCOBAR DE PAZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115915546,01-214,GUATEMALA,VILLA NUEVA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,6A. AV. 7-43 ZONA 6 RESIDENCIALES CATALINA,66364709,HECTOR RAUL ESCUN VIDES,NERY ALBERTO FRIELY ALVARADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
0115915746,01-411,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6A. AV. 6-54 ZONA 1,6635588766312603,JUAN ENRIQUE MARTINEZ SOLANO,EVELYN EUNICE D́Z GUTIⱰREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115927546,01-411,GUATEMALA,VILLA NUEVA,LICEO COMPU-MARKET,4A. AV. 6-29 ZONA 1 VILLA NUEVA,66360705,JUAN ENRIQUE MARTINEZ SOLANO,RUD INDIRA PINTO MARCIAL,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115927646,01-411,GUATEMALA,VILLA NUEVA,LICEO COMPU-MARKET,4A. AV. 6-29 ZONA 1,66360705,JUAN ENRIQUE MARTINEZ SOLANO,ELDER VSQUEZ D́Z,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115931446,01-221,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO NUESTRA SERA DE AMERICA,"8A. AV. 6-51 ZONA 3, BARCENAS",58138073,ARGELIA DE JESUS ACOSTA SOZA,KARLA FAVIOLA PⱰEZ ANZUETO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
0115933346,01-212,GUATEMALA,VILLA NUEVA,LICEO TECNICO INDUSTRIAL MAYA TIKAL,4A. C. 9-20 ZONA 1,66368309,HAROLDO ENRIQUE NAVAS PAZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
0115933646,01-411,GUATEMALA,VILLA NUEVA,LICEO TECNICO INDUSTRIAL MAYA TIKAL,4A. C. 9-20 ZONA 1,66368309,JUAN ENRIQUE MARTINEZ SOLANO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115934746,01-215,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO BET-EL SHAMMA,13 AV. 4-00 ZONA 1,66363865,DORA BEATRIZ BARRIOS CRUZ,NO CONOCIDO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
0115935746,01-212,GUATEMALA,VILLA NUEVA,COLEGIO BASICO MODERNO PARA COMPUTACION -BM-PC-,"1A. C. 0-95, ZONA 1",66311584,HAROLDO ENRIQUE NAVAS PAZ,CARLOS HUMBERTO CHڠCATALN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
0115937746,01-216,GUATEMALA,VILLA NUEVA,COLEGIO INTERNACIONES,"LOTIFICACION VILLA ROMANA, CARRETERA AL PACIFICO",66244200,ANNY VICTORIA PERDOMO VILLATORO,MIRNA ELIZABETH MORALES CAMPOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115939246,01-411,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO REAL EL VALLE,12 AV. 3-73 ZONA 1,52173927,JUAN ENRIQUE MARTINEZ SOLANO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115939346,01-411,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO REAL EL VALLE,12 AV. 3-73 ZONA 1,34341116,JUAN ENRIQUE MARTINEZ SOLANO,ROSA ELVIRA PⱰEZ OCHOA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115941546,01-411,GUATEMALA,VILLA NUEVA,CENTRO CRISTIANO EDUCACIONAL VIDA,LOTE 10 MANZANA B RECIDENCIALES LLANO ALTO ZONA 6,66595398,JUAN ENRIQUE MARTINEZ SOLANO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115946446,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO AMOR Y ENSENZA,12 AV. 8-95 ZONA 3,54111149,JUAN ENRIQUE MARTINEZ SOLANO,NO CONOCIDO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
0115946946,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO MANUEL GALICH,5A. AV. 2-27 ZONA 4 COLONIA ETERNA PRIMAVERA,5364736,JUAN ENRIQUE MARTINEZ SOLANO,BENIGNO ISÁS DE LEӍ OROZCO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
0115949846,01-221,GUATEMALA,VILLA NUEVA,LICEO COMPU-MARKET,4A. AV. 6-29 ZONA 1,66360705,ARGELIA DE JESUS ACOSTA SOZA,RUD INDIRA PINTO MARCIAL,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
0115950146,01-219,GUATEMALA,VILLA NUEVA,CENTRO CULTURAL AVE MARIA DE LA ASUNCION,LOTE 33 RESIDENCIALES LA SELVA CIUDAD SAN CRISTOBAL ZONA 8,24786391,DAVID SALOMON MEJIA SAMAYOA,JULIO RODOLFO GUERRA GUTIⱰREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115950346,01-212,GUATEMALA,VILLA NUEVA,COLEGIO ESMERALDA II,6A. C. 2-39 ZONA 1,66313158,HAROLDO ENRIQUE NAVAS PAZ,ENIO LEONEL MART͎EZ PINEDA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115954646,01-215,GUATEMALA,VILLA NUEVA,COLEGIO ETAMABAL,5A. AV. 3-45 COLONIA ENRIQUETA ZONA 5,66315444,DORA BEATRIZ BARRIOS CRUZ,NO CONOCIDO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
0115955046,01-221,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6A. AV. 6-54 ZONA 1,66312603,ARGELIA DE JESUS ACOSTA SOZA,IRIS MARICLӠMORALES LUNA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115955146,01-221,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6A. AV. 6-54 ZONA 1,66312603,ARGELIA DE JESUS ACOSTA SOZA,IRIS MARICLӠMORALES LUNA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
0115955546,01-214,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO NUESTRA PATRIA,3A. C. 3-78 ZONA 1,66310056,HECTOR RAUL ESCUN VIDES,ILIANA DEL ROSARIO CARRILLO MELGAR,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
0115958746,01-212,GUATEMALA,VILLA NUEVA,LICEO SAN JOSE DE LOS OLIVOS,"10A. AV. 6-72 ZONA 3, BARCENAS",58062370,HAROLDO ENRIQUE NAVAS PAZ,THELMA PATRICIA SIPAQUE ORT͚,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115960446,01-219,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO AMIGOS,"C. RIO USUMACINTA, LOTE 0, CIUDAD PERONIA",00000000,DAVID SALOMON MEJIA SAMAYOA,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
0115963346,01-212,GUATEMALA,VILLA NUEVA,INSTITUTO TECNOLOGICO JAMES PRESCOT JOULE,7A. AV. 5-88 ZONA 1,66365305,HAROLDO ENRIQUE NAVAS PAZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
0115963446,01-212,GUATEMALA,VILLA NUEVA,INSTITUTO TECNOLOGICO JAMES PRESCOT JOULE,7A. AV. 5-88 ZONA 1,66365305,HAROLDO ENRIQUE NAVAS PAZ,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
0115979146,99-001,GUATEMALA,VILLA NUEVA,LICEO VILLA NUEVA,VILLA NUEVA VILLA NUEVA,00000000,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,------,PRIVADO,RURAL,TEMPORAL TITULOS,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA SUR
0116000146,01-405,GUATEMALA,VILLA CANALES,LICEO CIENTIFICO JOCOTILLO,C. PRINCIPAL ALDEA EL JOCOTILLO,37613564,BLANCA SARAI GUTIERREZ PINEDA,BYRON ANIBAL PINEDA ARROYO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
0116000546,01-217,GUATEMALA,VILLA CANALES,COLEGIO ALCAZAR DE TOLEDO,"3A. C. 1-28, ZONA 1, BOCA DEL MONTE",24426601,CARLOS ANIBAL LOPEZ,YOMARA YANETH BATRES VASQUEZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116001446,01-625,GUATEMALA,VILLA CANALES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL JOCOTILLO,55573747,BRYAN ONELL GAITAN RODRIGUEZ,FRANCISCO DANIEL PUAC ZAMORA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116001546,01-217,GUATEMALA,VILLA CANALES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SANTA ELENA BARILLAS,41005405,CARLOS ANIBAL LOPEZ,ADA PATRICIA ORTIZ DOMINGUEZ,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116002446,01-405,GUATEMALA,VILLA CANALES,LICEO CIENTIFICO JOCOTILLO,C. PRINCIPAL ALDEA EL JOCOTILLO,40016340,BLANCA SARAI GUTIERREZ PINEDA,CLAUDIA LORENA TORRES ALVAREZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
0116003246,01-205,GUATEMALA,VILLA CANALES,INSTITUTO TECNICO INDUSTRIAL ARTES Y OFICIOS,"1A. C. ""B"" 1-28 ZONA 1, BOCA DEL MONTE",24426567,MARTA LISBETH CUMATZ RAMIREZ,ELDA ESPERANZA RUANO TɌLEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
0116003646,01-217,GUATEMALA,VILLA CANALES,COLEGIO MAR EUGENIA MILLERET,"4A. AV. 5-45 ZONA 3, CANTON EL MATAZANO, BOCA DEL MONTE",24427710,CARLOS ANIBAL LOPEZ,ZULLY IRENE AYALA GARCIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116004646,01-625,GUATEMALA,VILLA CANALES,COLEGIO DE INFORMATICA AVANZADA COMPUCEIC,6A. C. 2-35 ZONA 1 BOCA DEL MONTE,24496307,BRYAN ONELL GAITAN RODRIGUEZ,IRIS MAŔ GLVEZ CHACӍ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116004746,01-205,GUATEMALA,VILLA CANALES,COLEGIO DE INFORMATICA AVANZADA COMPUCEIC,"6A. C. 2-35 ZONA 1, BOCA DEL MONTE",24496307,MARTA LISBETH CUMATZ RAMIREZ,DORA GUADALUPE URBINA GARCIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116005346,01-217,GUATEMALA,VILLA CANALES,LICEO DEL MONTE,"3A. AV. 2-28, ZONA 1, BOCA DEL MONTE",24489556,CARLOS ANIBAL LOPEZ,MAŔ DEL ROSARIO RODR͇UEZ MUЯZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116005746,01-625,GUATEMALA,VILLA CANALES,COLEGIO MONTE ALTO,"KILOMETRO 19.9, CARRETERA A EL SALVADOR, LOS MANZANILLOS",66771152,BRYAN ONELL GAITAN RODRIGUEZ,MARIA VERONICA AUYON OCAMPO DE GALICIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116008546,01-217,GUATEMALA,VILLA CANALES,"COLEGIO ""RAFAEL PRATDESABA""","3A. AV. 3-41 ZONA 3, CANT EL MATAZANO ALDEA BOCA DEL MONTE",56324900,CARLOS ANIBAL LOPEZ,ERICA JOVANA LEAL HEREDIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116009246,01-625,GUATEMALA,VILLA CANALES,COLEGIO TECNOLICO CANALE,1A. AV. 2-99 ZONA 1,42170461,BRYAN ONELL GAITAN RODRIGUEZ,GENCIS YOHANA SOL͓ ORTIZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116009546,01-217,GUATEMALA,VILLA CANALES,LICEO ALVARADO,5A. C. 2-80 ZONA 1 ALDEA BOCA DEL MONTE,24427129,CARLOS ANIBAL LOPEZ,PAOLA CONCEPCIӍ ALVARADO GARĆ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116009946,01-405,GUATEMALA,VILLA CANALES,"LICEO PROFESIONAL DE COMPUTACI ""MANUEL GALICH""",2A. C. 3-61 ZONA 1 BOCA DEL MONTE,24428459,BLANCA SARAI GUTIERREZ PINEDA,NIDIA MARLENI GONZLEZ REYES,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
0116010646,01-405,GUATEMALA,VILLA CANALES,LICEO PREUNIVERSITARIO DE INFORMTICA Y TECNOLOG,1A. AV. 1-41 ZONA 2 ALDEA EL PORVENIR,56985536,BLANCA SARAI GUTIERREZ PINEDA,WILMAN ANTONIO GALINDO LӐEZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
0116010846,01-217,GUATEMALA,VILLA CANALES,LICEO CENTROAMERICANO BOCA DEL MONTE,1A. C. 2-60 ZONA 1 ALDEA BOCA DEL MONTE,44303549,CARLOS ANIBAL LOPEZ,ALBERTO ANDRƁ MART͎EZ MUJ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116011046,01-217,GUATEMALA,VILLA CANALES,LICEO MONTEGAL,4A. C. 3-30 ZONA 3 ALDEA BOCA DEL MONTE,24480675,CARLOS ANIBAL LOPEZ,EDDY MARIO SANTOS ALONZO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116011446,01-405,GUATEMALA,VILLA CANALES,LICEO MONTEGAL,4A. C. 3-30 ZONA 3 ALDEA BOCA DEL MONTE,24480675,BLANCA SARAI GUTIERREZ PINEDA,GLINDIS LIZZET RAMOS HERNNDEZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
0116011646,01-405,GUATEMALA,VILLA CANALES,LICEO MONTEGAL,4A. C. 3-30 ZONA 3 ALDEA BOCA DEL MONTE,24480675,BLANCA SARAI GUTIERREZ PINEDA,MAURINDA BEATRIZ MOLINA SARAVIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
0116011846,01-508,GUATEMALA,VILLA CANALES,COLEGIO BILING INTERNACIONAL MANOS A LA OBRA,"4A. C. 6-22, SECTOR LOS MANZANILLOS, ZONA 3",66328839,MANUEL MARIA CANO CASTRO,NILSA CAROLINA HERNNDEZ MOLINA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116011946,01-625,GUATEMALA,VILLA CANALES,LICEO DEL SUR,5A. C. 2-80 ZONA 1 ALDEA BOCA DEL MONTE,66272688,BRYAN ONELL GAITAN RODRIGUEZ,ILEANA GRISELDA EĹS ALVARADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116012546,01-501,GUATEMALA,VILLA CANALES,COLEGIO LEHNSEN,KM. 10.5 AV. HINCAPICARRETERA A VILLA CANALES,24613900,JULIO JACOBO GIL URBINA,XIOMARA ISABEL MART͎EZ D́Z,PRIVADO,RURAL,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116013046,01-217,GUATEMALA,VILLA CANALES,LICEO EN COMPUTACI MONTREAL,"5A. AV. ""C"" 4-65 ZONA 2 ALDEA BOCA DEL MONTE",22352699,CARLOS ANIBAL LOPEZ,SILVIA ELENA DEL CID ALARCӍ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116013746,01-405,GUATEMALA,VILLA CANALES,"COLEGIO MIXTO "" SANTA ELENA DEL SUR """,6A. AV. 3-29 ZONA 1 SANTA ELENA BARILLAS,66324319,BLANCA SARAI GUTIERREZ PINEDA,JUAN FRANCISCO PINEDA ALFARO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
0116013846,01-645,GUATEMALA,VILLA CANALES,"INSTITUTO DE EDUCACI DIVERSIFICADA POR COOPERATIVA ""DORIS LEONOR ZUNUN CARRERA""",3A. C. 3-37 ZONA 1 BOCA DEL MONTE GUATEMALA,42084839,ALBA MARICELA JOR PORTILLO,EVERTH ALEXANDER MORALES OCHOA,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116014046,01-217,GUATEMALA,VILLA CANALES,COLEGIO ELI,"KM 16.5 CARRETERA A VILLA CANALES, LOTE 30 MANZANA A CONDOMINIO VILLAS DEL SUR GUATEMALA",66691550,CARLOS ANIBAL LOPEZ,DORIS ISABEL OLIVA ALDANA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116014246,01-217,GUATEMALA,VILLA CANALES,COLEGIO ELI,"KM 16.5 CARRETERA A VILLA CANALES, LOTE 30 MANZANA A CONDOMINIO VILLAS DEL SUR GUATEMALA",66691550,CARLOS ANIBAL LOPEZ,DORIS ISABEL OLIVA ALDANA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
0116014346,01-217,GUATEMALA,VILLA CANALES,INSTITUTO TECNOLICO MUNICIPAL,3A. C. 1-43 ZONA 2 GUATEMALA,63358181,CARLOS ANIBAL LOPEZ,BRENDA CORINA LӐEZ SERRANO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
0116014446,01-217,GUATEMALA,VILLA CANALES,INSTITUTO TECNOLICO MUNICIPAL,3A. C. 1-43 ZONA 2 GUATEMALA,63358181,CARLOS ANIBAL LOPEZ,MAŔ DE LOS ANGELES TOT GONZLEZ,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
